UT,04,H4UT04011,,Doug,Owens,"Owens, Doug",DEM
UT,04,H2UT04023,(I),Mia B.,Love,"Love, Mia B.",REP
UT,04,H4UT04045,,Collin R.,Simonsen,"Simonsen, Collin R.",CON
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic 
,,,,,,,REP = Republican 
,,,,,,,CON = Constitution 
,,,,,,,IAP = Independent American
,,,,,,,LIB = Libertarian  
,,,,,,,UN =  Unaffiliated
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
VA,01,H6VA01174,,"M. D. ""Matt""",Rowe,"Rowe, M. D. ""Matt""",DEM
VA,01,H8VA01147,(I),"Robert J. ""Rob""",Wittman,"Wittman, Robert J. ""Rob""",REP
VA,01,H0VA01185,,Glenda Gail,Parker,"Parker, Glenda Gail",IND
,,,,,,,
VA,02,H6VA02115,,Shaun D.,Brown,"Brown, Shaun D.",DEM
VA,02,H0VA02118,,Scott W.,Taylor,"Taylor, Scott W.",REP
,,,,,,,
VA,03,H6VA01117,(I),"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",DEM
VA,03,H6VA03089,,"M. L. ""Marty""",Williams,"Williams, M. L. ""Marty""",REP
,,,,,,,
VA,04,H6VA04061,,A. Donald ,McEachin,"McEachin, A. Donald ",DEM
VA,04,H6VA07130,,"Michael L. ""Mike""",Wade,"Wade, Michael L. ""Mike""",REP
,,,,,,,
VA,05,H6VA05118,,Jane D.,Dittmar,"Dittmar, Jane D.",DEM
VA,05,H6VA05142,,"Tom A., Jr.",Garrett,"Garrett, Tom A., Jr.",REP
,,,,,,,
VA,06,H6VA06157,,Kai E.,Degner,"Degner, Kai E.",DEM
VA,06,H2VA06115,(I),"Robert W. ""Bob""",Goodlatte,"Goodlatte, Robert W. ""Bob""",REP
,,,,,,,
VA,07,H6VA07148,,Eileen M.,Bedell,"Bedell, Eileen M.",DEM
VA,07,H4VA07143,(I),David A.,Brat,"Brat, David A.",REP
,,,,,,,
VA,08,H4VA08224,(I),"Donald S., Jr.",Beyer,"Beyer, Donald S., Jr.",DEM
VA,08,H6VA08237,,Charles A.,Hernick,"Hernick, Charles A.",REP
VA,08,H6VA08245,,Julio,Gracia,"Gracia, Julio",IND
,,,,,,,
VA,09,H6VA09086,,Derek W.,Kitts,"Kitts, Derek W.",DEM
VA,09,H0VA09055,(I),H. Morgan,Griffith,"Griffith, H. Morgan",REP
VA,09,H6VA09094,,Janice Allen,Boyd,"Boyd, Janice Allen",IND
,,,,,,,
VA,10,H6VA10209,,LuAnn L.,Bennett,"Bennett, LuAnn L.",DEM
VA,10,H4VA10089,(I),Barbara Jean,Comstock,"Comstock, Barbara Jean",REP
,,,,,,,
VA,11,H8VA11062,(I),"G.E. ""Gerry""",Connolly,"Connolly, G.E. ""Gerry""",DEM
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,IND = Independent
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
VT,S,S4VT00017,(I),Patrick,Leahy,"Leahy, Patrick",DEM
VT,S,S6VT00160,,Scott,Milne,"Milne, Scott",REP
VT,S,S6VT00178,,Jerry,Trudell,"Trudell, Jerry",IND
VT,S,S6VT00152,,Pete ,Diamondstone,"Diamondstone, Pete ",LBU
VT,S,S4VT00132,,Cris,Ericson,"Ericson, Cris",USM
,,,,,,,
VT,00,H6VT00160,(I),Peter,Welch,"Welch, Peter",DEM/REP
VT,00,H6VT00251,,Erica,Clawson,"Clawson, Erica",LBU
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,IND = Independent
,,,,,,,LBU = Liberty Union
,,,,,,,USM = United States Marijuana
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
WA,S,S2WA00189,(I),Patty ,Murray,"Murray, Patty ",DEM
WA,S,S6WA00321,,Chris ,Vance,"Vance, Chris ",REP
,,,,,,,
WA,01,H0WA08046,(I),Suzan,DelBene,"DelBene, Suzan",DEM
WA,01,H4WA01258,,Robert J.,Sutherland,"Sutherland, Robert J.",REP
,,,,,,,
WA,02,H0WA02080 ,(I),Rick,Larsen,"Larsen, Rick",DEM
WA,02,H6WA02178,,Marc,Hennemann,"Hennemann, Marc",REP
,,,,,,,
WA,03,H6WA03218,,Jim,Moeller,"Moeller, Jim",DEM
WA,03,H6WA03234,(I),Jaime Herrera,Beutler,"Beutler, Jaime Herrera",REP
,,,,,,,
WA,04,H4WA04088 ,,Clint,Didier,"Didier, Clint",REP
WA,04,H4WA04104,(I),Dan,Newhouse,"Newhouse, Dan",REP
,,,,,,,
WA,05,H4WA05127,,Joe,Pakootas,"Pakootas, Joe",DEM
WA,05,H6WA05171,(I),Cathy McMorris,Rodgers,"Rodgers, Cathy McMorris",REP
,,,,,,,
WA,06,H2WA06129 ,(I),Derek,Kilmer,"Kilmer, Derek",DEM
WA,06,H6WA06211,,Todd A.,Bloom,"Bloom, Todd A.",REP
,,,,,,,
WA,07,H6WA07458 ,,Pramila,Jayapal,"Jayapal, Pramila",DEM
WA,07,H6WA07425 ,,Brady Piñero,Walkinshaw,"Walkinshaw, Brady Piñero",DEM
,,,,,,,
WA,08,H6WA08092,,Tony,Ventrella,"Ventrella, Tony",DEM
WA,08,H4WA08071,(I),Dave,Reichert,"Reichert, Dave",REP
,,,,,,,
WA,09,H6WA09025,(I),Adam,Smith,"Smith, Adam",DEM
WA,09,H4WA09061,,Doug,Basler,"Basler, Doug",REP
,,,,,,,
WA,10,H0WA03161,(I),Denny,Heck,"Heck, Denny",DEM
WA,10,H8WA09047,,Jim,Postma,"Postma, Jim",REP
,,,,,,,
,,,,,,,
,,,,,,  ,PARTY KEY
,,,,,,,DEM =
,,,,,,,REP =
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
WI,S,S8WI00026,,Russ,Feingold,"Feingold, Russ",DEM
WI,S,S0WI00197,(I),Ron ,Johnson,"Johnson, Ron ",REP
WI,S,S6WI00152,,Phillip N.,Anderson,"Anderson, Phillip N.",LIB
,,,,,,,
WI,01,H6WI01192,,Ryan,Solen,"Solen, Ryan",DEM
WI,01,H8WI01024,(I),Paul,Ryan,"Ryan, Paul",REP
WI,01,H6WI01200,,Jason,Lebeck,"Lebeck, Jason",LIB
WI,01,H6WI01234,,Jason,Lebeck,"Zimmerman, Spencer",TC
,,,,,,,
WI,02,H2WI02124,(I),Mark,Pocan,"Pocan, Mark",DEM
WI,02,H8WI02121,,Peter,Theron,"Theron, Peter",REP
,,,,,,,
WI,03,H6WI03099,(I),Ron ,Kind,"Kind, Ron ",DEM
,,,,,,,
WI,04,H4WI04183,(I),Gwen S.,Moore,"Moore, Gwen S.",DEM
WI,04,H6WI04063,,Andy,Craig,"Craig, Andy",LIB
WI,04,H4WI04266,,Andy,Craig,"Raymond, Robert R. ",IND
,,,,,,,
WI,05,H6WI05110,,Khary,Penebaker,"Penebaker, Khary",DEM
WI,05,H8WI09050,(I),"F. James., Jr.",Sensenbrenner,"Sensenbrenner, F. James., Jr.",REP
WI,05,H6WI05128,,John ,Arndt,"Arndt, John ",LIB
,,,,,,,
WI,06,H6WI06100,,Sarah,Lloyd,"Lloyd, Sarah",DEM
WI,06,H4WI06048,(I),Glenn,Grothman,"Grothman, Glenn",REP
WI,06,H6WI06118,,W. Michael,Slattery,"Dahlke, Jeff",IND
,,,,,,,
WI,07,H6WI07181,,Mary,Hoeft,"Hoeft, Mary",DEM
WI,07,H0WI07051,(I),Sean,Duffy,"Duffy, Sean",REP
,,,,,,,
WI,08,H6WI08163,,Tom,Nelson,"Nelson, Tom",DEM
WI,08,H6WI08155,,Mike,Gallagher,"Gallagher, Mike",REP
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,IND = Independent
,,,,,,,LIB = Libertarian
,,,,,,,TC = Trump Conservative
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
WV,01,H6WV01087,,Mike ,Manypenny,"Manypenny, Mike ",DEM
WV,01,H0WV01072,(I),David B.,McKinley,"McKinley, David B.",REP
,,,,,,,
WV,02,H0WV02104,,Mark,Hunt,"Hunt, Mark",DEM
WV,02,H4WV02080,(I),Alex X.,Mooney,"Mooney, Alex X.",REP
,,,,,,,
WV,03,H6WV03091,,Matt,Detch,"Detch, Matt",DEM
WV,03,H4WV03070,(I),Evan ,Jenkins,"Jenkins, Evan ",REP
WV,03,H6WV03117,,Zane,Lawhorn,"Lawhorn, Zane",LIB
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,LIB = Libertarian
,,,,,,,
STATE ABBREVIATION,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,PARTY
,,,,,,,
WY,00,H6WY01074 ,,Ryan,Greene,"Greene, Ryan",DEM
WY,00,H6WY00159 ,,Liz,Cheney,"Cheney, Liz",REP
WY,00,H2WY00133,,Daniel Clyde,Cummings,"Cummings, Daniel Clyde",CON
WY,00,H6WY00175,,Lawrence Gerard,Struempf,"Struempf, Lawrence Gerard",LIB
,,,,,,,
,,,,,,,
,,,,,,,PARTY KEY
,,,,,,,DEM = Democratic
,,,,,,,REP = Republican
,,,,,,,CON = Constitution
,,,,,,,LIB = Libertarian
